Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
f0082f9762797fb1df684538a7ed189e;02/10/2023;03/11/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;PA;DPF/MBA/PA                                                      ;Nao;                                                                                                                                ;0;0;0;3;R$1.197.155,36;;;;0;0;0;0;0;0;0;0;0;0
9f9dd03f4d8c1128d73acd30a055f5a4;03/11/2023;03/11/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/MII/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
45d366b148147616b9be3b35e151697d;03/11/2023;03/11/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/MII/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2b72aa38782ece7400693b4acd40b11e;03/11/2023;03/11/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;PR;DPF/FIG/PR                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
7c98d422c4fed8c895c3dc3e0552a936;03/11/2023;03/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$79.923,00;;;;0;0;0;0;0;0;0;0;0;0
48ca8f0d55e1e43f80523f1f63924465;03/11/2023;03/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;1;0;0;0;R$1.194.749,36;;;;0;0;0;0;0;0;0;0;0;0
a4b8e5d8cb8065661ea553b59a1d47d9;03/11/2023;03/11/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;PA;DPF/MBA/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$399.293,00;;;;0;0;0;0;0;0;0;0;0;0
79c63b829d49bd6d020e36468e83c44a;03/11/2023;03/11/2023;Operacao de Apoio;Crimes Financeiros                                                                                                              ;RR;SR/PF/RR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
32038b1985dcb1e0e106cf218954a7a5;03/11/2023;03/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6570364efab4de53c0b2e939ec1d29ab;03/11/2023;03/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
