Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
4da52c1cb74d87dc634a8f5e17178cac;28/02/2023;28/02/2023;Operacao de Apoio;Fraudes Bancárias                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
77743b3fe8245764cfbe77a90e892504;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;DPF/URA/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
56f90cc01997b24e76a1add745e8c982;28/02/2023;28/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
299c1ce5827da0ec92685656f2ab0f83;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Previdenciários                                                                                                          ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c1bc4c12f9643a9a22e111e0cdd6f96d;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c90d24f7f3c3bf0291a60677aab4c3c6;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$88.672,00;;;;0;0;0;0;0;0;0;0;0;0
3f451cca5f0060ed8789c55b827db9eb;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;SP;DPF/STS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ac608168f2d82de5d7fca302c557cc99;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;SP;DPF/SJE/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
7e7a5f8546ebd7950b3d484e725f66b2;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;SP;DPF/SJE/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c843481f52d8eeb5c03a8cbbf48355d7;28/02/2023;28/02/2023;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
ca691bb7f92ef2587824f7aaf8d39648;28/02/2023;28/02/2023;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
3925beca82aa11f68bb462b7b0a5845c;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$531.480,00;;;;0;0;0;0;0;0;0;0;0;0
412b515c3ca45920d437a8293e34491d;28/02/2023;28/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/SMA/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$6.775,00;;;;0;0;0;0;0;0;0;0;0;0
22ed291fcf6df13dd6af452b9f42f6da;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$1.297.238,00;;;;0;0;0;0;0;0;0;0;0;0
59e0b849c431806edbaac049ac0a77c3;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$147.610,00;;;;0;0;0;0;0;0;0;0;0;0
35dd5f71d3672f8de2e2f735b3d0bdbe;28/02/2023;28/02/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
854b29f0b09d28dc0bf8bd539745e052;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$400,00;;;R$400,00;0;0;0;0;0;0;0;0;0;0
2d29aed617eec94760545196a88d4085;28/02/2023;28/02/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;SP;DPF/CZO/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$245.633,00;;;;1;1;1;0;0;0;0;0;0;0
c8fcb43454e6272c13244f9ccaed623f;28/02/2023;28/02/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;RJ;DPF/NIG/RJ                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e57433c75a923db9251f29c0f97ead06;28/02/2023;28/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/GPB/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$472.300,00;;;;0;0;0;0;0;0;0;0;0;0
e8b45a10e801b9f09737fd0bcf96917b;28/02/2023;28/02/2023;Operacao de Apoio;Crimes da Alta Tecnologia                                                                                                       ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
acdbe0d6948d7b98db008abbb459ea30;28/02/2023;28/02/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;SR/PF/RO                                                        ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$18.788,00;;;R$18.788,00;0;0;0;0;0;0;0;0;0;0
893e101e8f58f28c791c87e3a0fc2046;28/02/2023;28/02/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;RO;SR/PF/RO                                                        ;Nao;Bolívia                                                                                                                         ;1;0;0;0;R$6.545,00;;;;0;0;0;0;0;0;0;0;0;0
973af27c4b1f13e62d2672f2af85e287;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$1.378.962,00;;;R$4.696.875,00;0;0;0;0;0;0;0;0;0;0
6e2f762969bd7809e909ee4ba1f84c9e;28/02/2023;28/02/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;RS;DPF/LIV/RS                                                      ;Nao;Uruguai                                                                                                                         ;1;0;0;0;R$2.299,00;;;;0;0;0;1;0;0;0;0;0;0
6c0355a85cfc24ab4f5756759005786f;28/02/2023;28/02/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;RS;DPF/LIV/RS                                                      ;Nao;Uruguai                                                                                                                         ;1;0;0;0;R$968,00;;;;0;0;0;0;0;0;0;0;0;0
a13247ed5526ec3dc648d975b13e4afa;28/02/2023;28/02/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;RS;DPF/LIV/RS                                                      ;Nao;Uruguai                                                                                                                         ;1;0;0;1;R$10.589,00;;;R$5.294,00;0;0;0;1;0;0;0;0;0;0
63c6a2adfed00d5303bf466455056c7a;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RJ;DPF/VRA/RJ                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d9f05e200f453e0039e9854bb1cbd518;28/02/2023;28/02/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;RS;DPF/LIV/RS                                                      ;Nao;Uruguai                                                                                                                         ;1;0;0;1;R$7.854,00;;;R$3.957,00;0;0;0;0;0;0;0;0;0;0
134f75696752e961dc14a140002c2af5;28/02/2023;28/02/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;RS;DPF/LIV/RS                                                      ;Nao;Uruguai                                                                                                                         ;1;0;0;1;R$8.453,00;;;R$4.226,00;0;0;0;0;0;0;0;0;0;0
e038600448dd41ab7457e2dec0bdc181;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$854.866,00;;;R$2.818.125,00;0;0;0;0;0;0;0;0;0;0
35468c340e558c3aec4f3f9abdd4634b;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/PNG/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$165,00;;;;0;0;0;0;0;0;0;0;0;0
8a0632355c9b170a3e7a2706d4912d3a;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;2;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
70c2f118940eb9d99c3bcc15f3a9f01c;28/02/2023;28/02/2023;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
015b03c13ca666adc2d216b7ead4662d;28/02/2023;28/02/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
cc6b49d63ddadabadfdb7b4a9d53cafe;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
5e0e915859b5ae0af470ff2b079c8a06;28/02/2023;28/02/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;MG;DPF/MOC/MG                                                      ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
200788e9630730f5c8b16c69340537f2;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$1.336.728,00;;;R$956.250,00;0;0;0;0;0;0;0;0;0;0
ef66844f7afaff9d95949cbaa1329435;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Financeiros                                                                                                              ;GO;SR/PF/GO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
76515f232cd3d9cf665db3cf729211d6;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;GO;SR/PF/GO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0b54d4eff51d6d7c6943d932c3b090a8;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Previdenciários                                                                                                          ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
77ac04045d676bd9746d763ee1d5aced;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Previdenciários                                                                                                          ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
addcc64d3a326bc786dffa973b178f73;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Previdenciários                                                                                                          ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b08c744482acd39636a8db16c9db3439;28/02/2023;28/02/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;0;0;0;2;R$1.356,00;;;R$4.520.609,00;0;0;0;0;0;0;3;0;0;0
4c98f6913cdfe8021b6d5478e3a41ff0;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Contra Direitos Humanos                                                                                                  ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3f5ff1e269fafe7aa482ebc7973f6591;28/02/2023;28/02/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$1.600,00;;;;0;0;0;0;0;0;0;0;0;0
27ddd19c843e21e562bf534b8a892881;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/PDE/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$646.677,00;;;R$425.000,00;0;0;0;0;0;0;0;0;0;0
9ef8fecbfacc3657dbf4c4a61e9e19fb;28/02/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/RPO/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
494833252e1d62803461cf253cb87ea0;28/02/2023;28/02/2023;Operacao de Apoio;Crimes da Alta Tecnologia                                                                                                       ;RR;SR/PF/RR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
85c22d787eb0808a80dcc0cb4cdf5e89;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6d784bc30f562e460fad6fe5b4f744fc;28/02/2023;28/02/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d4dda21ec4dac24ec603db1f10170190;28/02/2023;28/02/2023;Operacao de Apoio;Crimes Financeiros                                                                                                              ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a7c42fd57397aeae36b134c679f63db4;02/03/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d6d3600c54b28a11508053ff110c6b31;07/03/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;SR/PF/RS                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$3.029,00;;;;0;0;0;0;0;0;0;0;0;0
48019033f9941955c6348a063eeb09c9;26/04/2023;28/02/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;MG;DPF/IPN/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ea3e25c1a2ddd57b3ef69ac00efc6082;02/05/2023;28/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MT;DPF/BRG/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
8a3ccf95e588f7c28f6f3595aa8d7ee2;03/05/2023;28/02/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;MG;DPF/IPN/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c2adb611e82778f8b819e9370dcd7ef2;30/05/2023;28/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RO;DPF/JPN/RO                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
af92dca3544d5e5ed05682bdb9b863b6;15/02/2023;27/02/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;PA;DPF/MBA/PA                                                      ;Nao;                                                                                                                                ;1;0;0;1;R$1.321.543,00;;;;0;0;0;0;0;0;0;0;0;0
4ac9f92e3a113e08be6ea8bb19232ac9;23/02/2023;27/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$917.800,00;;;R$3.099.937,00;0;0;0;0;0;0;0;0;0;0
d0afe12655aee19d7225146067e91d19;27/02/2023;27/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$248.382,00;;;;0;0;0;0;0;0;0;0;0;0
2ebc243a6f49ec983df0795045072587;27/02/2023;27/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
64085d8b2a6e9e8a7a04c5ef632e6727;27/02/2023;27/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$1.885,00;;;;0;0;0;0;0;0;0;0;0;0
fcfe47c90630b5f5781b3e78f49fb566;27/02/2023;27/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$2.727,00;;;;0;0;0;0;0;0;0;0;0;0
fe4c72a2eefd7abb77969461ac82c638;27/02/2023;27/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;2;0;0;0;R$107.339,00;;;;0;0;0;0;0;0;0;0;0;0
f9976ba0412905de769066797512c79e;27/02/2023;27/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d2c3c149eac345326491f8243cc9d0a7;27/02/2023;27/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6a19c310d86f0f9810fc34c5286ca15d;27/02/2023;27/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$1.399,00;;;;0;0;0;0;0;0;0;0;0;0
77aea29ef4b54d9099634379ed790f25;27/02/2023;27/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$729.866,00;;;R$2.348.437,00;0;0;0;0;0;0;0;0;0;0
b46e4d83eb0c080e114a32ee1f842b7d;27/02/2023;27/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$101.273,00;;;R$60.764,00;0;0;0;0;0;0;0;0;0;0
7271df2b61b34364171850c0118c3ea2;27/02/2023;27/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RR;FTSP/DRCOR/SR/PF/RR                                             ;Nao;                                                                                                                                ;2;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
774094f67542c9924fabe29299f1d12e;27/02/2023;27/02/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;RJ;DPF/VRA/RJ                                                      ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e20db7fc7bb182998e2c4d2f2a0a27cd;27/02/2023;27/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RJ;DPF/VRA/RJ                                                      ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c17a1939f921b8bf84b5ddb332a9a634;27/02/2023;27/02/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;AM;DPF/TBA/AM                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
23eb3ce8bbeedd7ca05d4d6eed49d6ee;27/02/2023;27/02/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
77cbd23d130128f4671ef15c77059b91;27/02/2023;27/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/MII/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$89.833,00;;;R$47.125,00;0;0;0;0;0;0;0;0;0;0
5e454262f77964a859b4653ce85c219c;27/02/2023;27/02/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
bda13adbceb740746e44d8b72107a004;27/02/2023;27/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RO;SR/PF/RO                                                        ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$15.363.618,00;;;;0;0;0;0;0;0;0;0;0;0
4297f44b13955235245b2497399d7a93;27/02/2023;27/02/2023;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;MT;DPF/BRG/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4e93d88ff84a3ec8eaf62c84f277e4c4;27/02/2023;27/02/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
065ccb934ccbd4c889cc390b1f1c88fe;27/02/2023;27/02/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
cfa9eb4df5bdf3aea7b8b139e42b7090;28/02/2023;27/02/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$322.713,00;;;;0;0;0;0;0;0;0;0;0;0
a656ff539a8a86ebb396e37242753fe9;28/02/2023;27/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b0e65950bb01355463e3a38354d9f334;28/02/2023;27/02/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;DPF/URA/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
86ad7af4a2ecd838afb2810486ed6687;07/03/2023;27/02/2023;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;MG;DPF/JFA/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
