Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
0ec58ffd71c08ef22984918571ba8dca;30/06/2023;30/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$ 3.109,00;;;;0;0;0;0;0;0;0;0;0;0
7ecba015099abeadf6403400bf4e3016;30/06/2023;30/06/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
508a11ceedc7ed3c0f82a21d4958264d;30/06/2023;30/06/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RS;GISE/PF/NOVOHAMBURGO/RS                                         ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
af23ada7252678476896ff0fadf40b61;30/06/2023;30/06/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RS;DPF/PFO/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3615f5104618927aa18166f40fe19d44;30/06/2023;30/06/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RS;DPF/PFO/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
074c682909017bf848d11f8d44828f5e;30/06/2023;30/06/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1afa017729aa852be3c93ba09656ac47;30/06/2023;30/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$ 1.984,00;;;;0;0;0;0;0;0;0;0;0;0
5aeea07028bc220e948a000269c59ebd;30/06/2023;30/06/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e000ba5353e95de4d27c765a3771fb12;30/06/2023;30/06/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
481733e11fd05c5ee2075b616e399e35;30/06/2023;30/06/2023;Operacao de Apoio;Tráfico de Armas                                                                                                                ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
624faa5b11b769238490746cbc110de0;30/06/2023;30/06/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/LIV/RS                                                      ;Nao;Uruguai                                                                                                                         ;0;0;0;0;R$ 884.650,00;;;R$ 500.000,00;0;0;1;1;0;0;0;0;0;0
259a10643d94365fda342a796524f975;13/07/2023;30/06/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/PTS/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$ 71.000,00;;;R$ 51.000,00;0;0;0;0;0;0;0;0;0;0
97ae5fa6838e3ca65bde8eadb3d64e19;14/02/2020;29/06/2023;Operacao Especial;Crimes Previdenciários                                                                                                          ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;1;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
82d7223e6dcbb883984a867d8895ae3d;17/04/2023;29/06/2023;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;SP;DPF/SJK/SP                                                      ;Nao;                                                                                                                                ;0;0;0;16;R$ 64.900,00;;;;0;0;0;0;0;0;0;0;0;0
64fb1f4ef22ee4a5071a63c9bddb1e2a;07/06/2023;29/06/2023;Operacao Especial;Crimes Contra o Patrimônio                                                                                                      ;AP;SR/PF/AP                                                        ;Nao;                                                                                                                                ;0;0;0;4;;;;;0;0;0;0;0;0;0;0;0;0
5832b3da966e2f3b0b7b50b8280a454f;16/06/2023;29/06/2023;Operacao Comum   ;Crimes Contra o Patrimônio                                                                                                      ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
b72cdd1fe08a7f0c3898919e9ec29e7c;29/06/2023;29/06/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;MT;DPF/CAE/MT                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
a3f54bcc9f000f3f87573aa4c09946f3;29/06/2023;29/06/2023;Operacao de Apoio;Tráfico de Armas                                                                                                                ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2c1d9847e28b38cf7b4d35aea02a5a24;29/06/2023;29/06/2023;Operacao de Apoio;Tráfico de Armas                                                                                                                ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9f88f8229da897a1ea3fed3013516c33;29/06/2023;29/06/2023;Operacao de Apoio;Tráfico de Armas                                                                                                                ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
078fe7c7d854680bf010786b0806a1be;29/06/2023;29/06/2023;Operacao de Apoio;Tráfico de Armas                                                                                                                ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d8f928ae2f5a925ab927439ac3222289;29/06/2023;29/06/2023;Operacao de Apoio;Tráfico de Armas                                                                                                                ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9188392ddc94251feba6df7ec79f854b;29/06/2023;29/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/SCS/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$ 35.500,00;;;;0;0;0;0;0;0;0;0;0;0
b609603220d81883cb16a513169ca9b1;29/06/2023;29/06/2023;Operacao Especial;Tráfico de Armas                                                                                                                ;CE;FTSP/DRCOR/SR/PF/CE                                             ;Nao;                                                                                                                                ;2;0;0;22;;;;;0;0;0;0;0;0;0;0;0;0
cc60854f7d916c4d78d874e4e9164b0b;29/06/2023;29/06/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
164db0fac3e0c482fbda304ba1ab0115;29/06/2023;29/06/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;RN;SR/PF/RN                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d1d0efd9002e947af46b063dbbb904ef;29/06/2023;29/06/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;RN;SR/PF/RN                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
fd0922f72bdccb64cb1fca9b669f8aa6;29/06/2023;29/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AC;DPF/EPA/AC                                                      ;Nao;Bolívia                                                                                                                         ;1;0;0;0;R$ 36,00;;;;0;0;0;0;0;0;0;0;0;0
9af0c56b193fde326cb2a88e64107b81;29/06/2023;29/06/2023;Operacao de Apoio;Tráfico de Armas                                                                                                                ;PI;DPF/PHB/PI                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4a0e65b7e0e454b9ce7c40e5d198f495;29/06/2023;29/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0dc4d45d6ae57697b4d53a7332f915b9;29/06/2023;29/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
409a56fb3d6112800702b1c0444b9b1a;29/06/2023;29/06/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MG;DPF/URA/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9e975c77eedf11c0c99d3e2d6e8b7b49;29/06/2023;29/06/2023;Operacao de Apoio;Crimes Previdenciários                                                                                                          ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
91996a56621122df0d9dfc51717d4f22;29/06/2023;29/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$ 1.254.001,00;;;;0;0;0;0;0;0;0;0;0;0
793d2801142309b71230a27da657ab09;29/06/2023;29/06/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b07f0f94257a6a54fce59ef77bf2359d;29/06/2023;29/06/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;DPF/JPN/RO                                                      ;Nao;Bolívia                                                                                                                         ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a69cba91d1291801821772c12059c93a;29/06/2023;29/06/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;DPF/JPN/RO                                                      ;Sim;                                                                                                                                ;1;0;0;3;R$ 670.400,00;;;;0;0;0;0;0;0;0;0;0;0
aa63bc1e8b2c391e3d5f99cb40341335;02/07/2023;29/06/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;GIASE/DELEMAPH/DRCOR/SR/PF/RO                                   ;Sim;                                                                                                                                ;0;0;0;0;R$ 8.000.000,00;;;;0;0;0;0;0;0;0;0;0;0
2fa62de5c97c0e76e29f593ca596edae;03/07/2023;29/06/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
87effd82a53aab19806ee2cee75d008a;20/07/2023;29/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MG;DPF/IPN/MG                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d4185ed16b305c2b003b16a2fae60ad9;03/06/2022;28/06/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;MG;DPF/DVS/MG                                                      ;Nao;                                                                                                                                ;1;0;0;1;R$ 1.570,00;;;;0;0;0;0;0;0;0;0;0;0
f6dcbcf3315f0118f78360ca1b64673e;20/08/2022;28/06/2023;Operacao Comum   ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RS;SR/PF/RS                                                        ;Nao;                                                                                                                                ;0;0;0;3;R$ 18.764,00;;;;0;0;0;0;0;0;0;0;0;0
b67c48008522fd7a90159855bedaf318;14/03/2023;28/06/2023;Operacao Especial;Crimes Contra o Patrimônio                                                                                                      ;RN;FTSP/DPF/MOS/RN                                                 ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ac734ecd7f73a3cb59cdfeed1f2e0b8b;03/04/2023;28/06/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;PE;DPF/CRU/PE                                                      ;Nao;                                                                                                                                ;1;0;0;5;R$ 1.200.000,00;;;;0;0;0;0;0;0;0;0;0;0
96cf2c66669e1c4c8f0af25b6d673bbb;05/05/2023;28/06/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
e11f33debef2ec264972f2def69a7dd2;30/05/2023;28/06/2023;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
009a6bdcc8e118620d76b732d99b003a;30/05/2023;28/06/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
2c1faab5cf2d9e68bb23ccd8fa2dca4d;31/05/2023;28/06/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;AP;SR/PF/AP                                                        ;Nao;                                                                                                                                ;1;0;0;3;R$ 2.500,00;;;;0;0;0;0;0;0;0;0;0;0
3c9030a3b66a42015b2e33c05384beff;23/06/2023;28/06/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;0;0;0;4;;;;R$ 31.011,00;0;0;0;0;0;0;0;0;0;0
18070bd62a9c81bad4c476c5b93a0cb4;28/06/2023;28/06/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PB;SR/PF/PB                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1af6e107b7c7730abb01794167b2098c;28/06/2023;28/06/2023;Operacao Comum   ;Tráfico de Armas                                                                                                                ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$ 1.500,00;;;;0;0;0;0;0;0;0;0;0;0
dcdd428a00dc6cd7c6a5380e0a0dff39;28/06/2023;28/06/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
113ca03900de203e72120a30285eb9a2;28/06/2023;28/06/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
085adb8958c578ea53c623c3029e72f2;28/06/2023;28/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/SAG/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$ 174.087,00;;;;0;0;0;0;0;0;0;0;0;0
34b6df133268783f3ea1c9626c9134fb;28/06/2023;28/06/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$ 22.600,00;;;;0;0;0;0;0;0;0;0;0;0
9a9f27c7f5d69bee18dcb545fca90a02;28/06/2023;28/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$ 103.829,00;;;;0;0;0;0;0;0;0;0;0;0
08426c2148a04ef03995dcf38a6e3d22;28/06/2023;28/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a7ba1b4be12f5fce3aadb64e231dcc2f;28/06/2023;28/06/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$ 17.222,00;;;;0;0;0;0;0;0;0;0;0;0
5d6d0cae2ebed7f09d27cb0482f6875d;28/06/2023;28/06/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MT;DPF/ROO/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$ 67.500,00;;;;0;0;0;0;0;0;0;0;0;0
7611f31f0300a8976544577281bfed9e;28/06/2023;28/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
15b6e8d456e938ecd1be0accd587b101;28/06/2023;28/06/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3630d13a906eeb62571ac860127ac827;28/06/2023;28/06/2023;Operacao Simples ;Crimes de Ódio e Pornografia Infantil                                                                                           ;MG;DPF/DVS/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d20167a26d636eec8ccd3250b68b7947;06/07/2023;28/06/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/PFO/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$ 238.702,00;;;;0;0;0;0;0;0;0;0;0;0
ca991e655dcfdff5fe9d6dc7f39d0dd9;19/01/2022;27/06/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;DPF/BRU/SP                                                      ;Nao;                                                                                                                                ;1;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
0490501b9e4de1390c6343355cc30c3c;06/04/2022;27/06/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;SC;DPF/XAP/SC                                                      ;Nao;                                                                                                                                ;1;0;0;11;R$ 216.270,00;;;R$ 2.900,00;0;0;0;0;0;0;0;0;0;0
eaa97dfcbd144e853d3eb8366c409adb;05/07/2022;27/06/2023;Operacao Especial;Crimes de Corrupção                                                                                                             ;RO;DPF/JPN/RO                                                      ;Nao;Bolívia                                                                                                                         ;1;0;0;31;R$ 11.012.632,00;;R$ 6.600.000,00;;0;0;0;0;0;0;68;0;0;0
97d7519d9f2e822c86b44666ef14698c;19/04/2023;27/06/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;DPF/CZO/SP                                                      ;Nao;                                                                                                                                ;1;0;0;2;R$ 25.173,00;;;;0;0;0;0;0;0;0;0;0;0
fa136652634bb1242ced2e0903b6f5b6;19/04/2023;27/06/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;DPF/CZO/SP                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
506deba2b1ae70306d9eb65829d29577;05/06/2023;27/06/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
c9f89a4e78f4f96c8a4eb20b147f0adc;19/06/2023;27/06/2023;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;SP;DPF/SJK/SP                                                      ;Nao;                                                                                                                                ;0;0;0;1;R$ 3.000,00;;;;0;0;0;0;0;0;0;0;0;0
376c58b3fdd771df264f87e248e3fd9d;19/06/2023;27/06/2023;Operacao Comum   ;Crimes Contra o Patrimônio                                                                                                      ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;1;0;1;R$ 1.675,00;;;;0;0;0;0;0;0;0;0;0;0
2b97ed7736f9055b0efa1aaab5c4206b;26/06/2023;27/06/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1a4cdfc6174542ce067b44e953c9eff1;27/06/2023;27/06/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
eaafd42cc66f5bc45106162a311e3127;27/06/2023;27/06/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6be57f7e6d01ffd0e253eddb86b6f5c5;27/06/2023;27/06/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
7599d9c4717077f243ffb6cd4b470f90;27/06/2023;27/06/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ec1be2ecb45468bfb5df7339c8b3fbb9;27/06/2023;27/06/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e27563436721d21898c466faec8d5c7b;27/06/2023;27/06/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6671bdaf5fb27173b2e89edfc25bfd65;27/06/2023;27/06/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
5797af61a3777b77f6dbf3cc236775ce;27/06/2023;27/06/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
365a32f9635125ad28585578627b79a7;27/06/2023;27/06/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
26b59cdd84a7e7685b79ab84798f7ee7;27/06/2023;27/06/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c59f4a5b10693bbc7d4792fff6a78919;27/06/2023;27/06/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
bb0a892e474220497cecec305c146471;27/06/2023;27/06/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
68e56629da18b1733a41ac097faf01f8;27/06/2023;27/06/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
