Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
12626c18d8d33fdfd642f690ffb85a50;10/08/2023;10/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
bf7d57d60e503014c294bceffb679301;10/08/2023;10/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
56e31dcda351488bed68249ba32b9e4a;10/08/2023;10/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$3.132,00;;;;0;0;0;0;0;0;0;0;0;0
dfd102c86625244dda14e568f3b1cb9e;10/08/2023;10/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$1.743,00;;;;0;0;0;0;0;0;0;0;0;0
466e2733634ba1e1bcd8bb616a0aa743;10/08/2023;10/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4c8021b48de5c797a479b0da361fffac;10/08/2023;10/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
01ec44935d62bf9758292694bb50d82d;10/08/2023;10/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
cedede02ef93499a3c3e5e48e2504643;11/11/2022;09/08/2023;Operacao Especial;Crimes Eleitorais                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;1;9;;;;;0;0;0;0;0;0;0;0;0;0
1d0f0978c49f96b15364e327ce935e8c;03/01/2023;09/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e839164e726c709b208bfd1493e8df11;28/02/2023;09/08/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;6;0;6;R$223.177,00;;;R$18.350,00;0;0;0;0;0;0;13;0;0;0
a04366f13e6aea0a1a0f88f2a7354e6c;30/06/2023;09/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;BA;DPF/JZO/BA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a5e4923c17aa0b0be39d630f68936495;09/08/2023;09/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4f172d54ba630fcfc7740ef7d3fce133;09/08/2023;09/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;RN;DPF/MOS/RN                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ab4952138d2ca28349899a56488a14a0;09/08/2023;09/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c2c1f58c0240304574922a8c4c5d7906;09/08/2023;09/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
012f6ec95df351601b5633eb4399b8be;09/08/2023;09/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;RS;DPF/SAG/RS                                                      ;Nao;                                                                                                                                ;1;0;0;1;R$700,00;;;;0;0;0;0;0;0;0;0;0;0
2bfb13331392cf9bc9a4156ef80a1d49;09/08/2023;09/08/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$945,00;;;;0;0;0;0;0;0;0;0;0;0
aa13b319d8debb04489605d313703132;09/08/2023;09/08/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;BA;DPF/VDC/BA                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c9e371f1b1bf2ea104dc1572f78bedd0;09/08/2023;09/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2bece668126be1cab8042382ac3ea05b;09/08/2023;09/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;2;0;0;0;R$4.984,00;;;;0;0;0;0;0;0;0;0;0;0
51457b3eb9b6f738d1a16b8e8e6ce08d;09/08/2023;09/08/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6efe7f63e834fe51fc8be91ccc7672d8;09/08/2023;09/08/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f7abfe8f3615438374e3492086a84596;09/08/2023;09/08/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
38cca13de983feb12dac1d5181de5cfe;09/08/2023;09/08/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c58fb4047917d013af5d6781197f2a58;09/08/2023;09/08/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
064f96bc58c0eba8813d11f561e53022;03/05/2021;08/08/2023;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
9ce30f69fe0465cc182a346216d98707;25/05/2023;08/08/2023;Operacao Especial;Crimes Contra o Patrimônio                                                                                                      ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;1;0;7;5;R$9.000,00;;;;0;0;0;0;0;0;0;0;0;0
7a6b1ea0689a94435636a6417d7160f0;21/06/2023;08/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
948e13421f103fee4646b9cbb9c67bc4;31/07/2023;08/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;DPF/CZO/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
951b1242ff632822be819d17ed678d83;01/08/2023;08/08/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
0d2884faf0b90f342b12de2abcaaf83d;01/08/2023;08/08/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
9bf7c736ee9988caec9719ad7e0b0959;03/08/2023;08/08/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;RS;DPF/SMA/RS                                                      ;Nao;                                                                                                                                ;1;1;0;0;R$5.568,00;;;;0;0;0;0;0;0;0;0;0;0
36a4450df39fa434a917d997f304b1c0;08/08/2023;08/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;MG;DPF/URA/MG                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
3f64e212a7c8475bd589a2dd303c45c9;08/08/2023;08/08/2023;Operacao Simples ;Crimes de Ódio e Pornografia Infantil                                                                                           ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ce9fefefd437e59e600e050090e2e506;08/08/2023;08/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$11.328,00;;;;0;0;0;0;0;0;0;0;0;0
1a00806739b35c9a5f11f6e7b16d977c;08/08/2023;08/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SE;SR/PF/SE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
21dd97a14dcd62395550d2cc5b7eed97;08/08/2023;08/08/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;AC;FTSP/DRCOR/SR/PF/AC                                             ;Nao;Bolívia                                                                                                                         ;1;2;0;7;;;;;0;0;0;0;0;0;0;0;0;0
ca92f712043769ba697744556f1b5329;08/08/2023;08/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f79f083a402f8ed6179bd8982fc342f2;07/08/2023;07/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$210.051,00;;;;0;0;0;0;0;0;0;0;0;0
983d086cc5dbe8fc0ff227f793b8fc6d;07/08/2023;07/08/2023;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$3.000,00;;;;0;0;0;0;0;0;0;0;0;0
e1d3ba0dd984ed1343efb59456296bb5;07/08/2023;07/08/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MT;DPF/ROO/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$246.816,00;;;;0;0;0;0;0;0;0;0;0;0
aac4d48b1e3f0c9578dc6701c04cdfac;07/08/2023;07/08/2023;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c6dc6222115833d76fc4b8fdbc3d3b2a;09/08/2023;07/08/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;GIASE/DELEMAPH/DRCOR/SR/PF/RO                                   ;Sim;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a61b7c7ce03492e40b55808eb9c20f94;15/08/2023;07/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$11.421,00;;;;0;0;0;0;0;0;0;0;0;0
361922255dd163c62e86f435c907bf2a;06/08/2023;06/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0ea171b9dcccdd7bc1056ee20e307bdb;06/08/2023;06/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/MII/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$1.971,00;;;;0;0;0;0;0;0;0;0;0;0
a1f12c5ad9b51447859c7ab15656a18e;06/08/2023;06/08/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$6.245,00;;;;0;0;0;0;0;0;0;0;0;0
2132c0b42deff5b15d8ce1cab7b4f673;06/08/2023;06/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$1.772,00;;;;0;0;0;0;0;0;0;0;0;0
307697abed989e5eebe642ec631be43e;06/08/2023;06/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$972,00;;;;0;0;0;0;0;0;0;0;0;0
bfcd43ce6d05e76d11654da804d52b65;06/08/2023;06/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$914,00;;;;0;0;0;0;0;0;0;0;0;0
dab14a350ac311c7a2589ab7d48358ad;07/08/2023;06/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;BA;DPF/BRA/BA                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$976,00;;;;0;0;0;0;0;0;0;0;0;0
e95fcfb711b39864a344d68e84d3b43f;05/08/2023;05/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
95e61034581a97c81d2b10d01020ddae;24/05/2023;04/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;1;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
76d08cb25ca2ed9583d3f72fc6aedc56;10/07/2023;04/08/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;2;;;;R$7.000.000,00;0;0;0;0;0;0;0;0;0;0
9349e20458f64c9bfb83b5221e145937;04/08/2023;04/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;2;R$1.459,00;;;;0;0;0;0;0;0;0;0;0;0
a8d33bbb03176fffc213b60123b2503b;04/08/2023;04/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$10.188,00;;;;0;0;0;0;0;0;0;0;0;0
2bd41fd13241a3321feeb873582ee6a1;04/08/2023;04/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
69e3b5f57f3b1b45c5b577c58223fd94;04/08/2023;04/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$4.933,00;;;;0;0;0;0;0;0;0;0;0;0
9b1fc059a71fe47b61063c80c81af8c3;04/08/2023;04/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RJ;DPF/AIN/RJ                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
5e7806d96212ab1d9912e4315c62f2b8;02/06/2022;03/08/2023;Operacao Especial;Tráfico de Armas                                                                                                                ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;4;R$99.000,00;;;;0;0;0;0;0;0;0;0;0;0
70c79fc58b2c3e2785355b37573f2f56;13/07/2022;03/08/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;1;0;1;4;R$804.500,00;;;;0;0;0;0;0;0;0;0;0;0
17849840991a52ff117597201538f162;17/08/2022;03/08/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;RS;DPF/SMA/RS                                                      ;Nao;                                                                                                                                ;1;14;6;28;R$1.046.783,00;;;R$29.295,00;8;0;0;0;0;0;0;0;0;0
c9aa2f73002e81f5e059ed1184113a44;23/05/2023;03/08/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;1;0;3;;;;;0;0;0;0;0;0;0;0;0;0
92e046b3bfde21047600bbf9167b52a2;04/07/2023;03/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;6;0;6;R$9.000,00;;;;0;0;0;0;0;1;1;0;0;0
431d5ef2a2ab88a714cd275a8e5ced6f;26/07/2023;03/08/2023;Operacao Especial;Tráfico de Armas                                                                                                                ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;1;0;2;R$19.829,00;;;;0;0;0;0;0;0;0;0;0;0
fc7454d2472f4595c72d2c01e3625cc7;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9475b4f4bb765308ea23c451de8033e0;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2e2d550bde81bcfecd9c7f00e0142194;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2d0524284e6df83726a7737d2770a749;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ace0ae10cebd5cc19a8dbeb239cdfa4d;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
157dd58a8c32fd2524be2e95ee53bf87;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/PCA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
8bf7629db4267d3ffa1b6b3d38eacf53;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6bd89c583f207f08161f093093871499;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
255d6fd6074bf2040b83bca9bcc065d6;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4201293e4ada2e09b4b9ece6f6bce80c;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6aca5d0768f3ad28f1c0384ecad685b0;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
99f2f4f7ed35c9b7843931fd7a877f58;03/08/2023;03/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/JGO/RS                                                      ;Nao;Uruguai                                                                                                                         ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
179780d8264ef8b801c3456f7ad6a1bd;03/08/2023;03/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1c31b8e34f89e0aa7823024ca0d9aa01;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RS;DPF/SMA/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
535f125393f8c387df29958bdb0927ec;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RS;DPF/SMA/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
051120281a9b47e326abaa75c8b8d916;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RS;DPF/SMA/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
232402e786b8616c1559ab4221b39100;03/08/2023;03/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RS;DPF/SMA/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
eafb53798f7d99f73ec0506ecd221a55;03/08/2023;03/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/SMA/RS                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;1;0;0;0;0;0;0;0
9f6c2592249245985f57238ca4236807;03/08/2023;03/08/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;AC;DPF/EPA/AC                                                      ;Nao;Bolívia                                                                                                                         ;2;0;0;0;R$90.000,00;;;;0;0;0;0;0;0;0;0;0;0
b9b8da5f191bc47be26d54b30804a6b0;03/08/2023;03/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;2;0;0;0;R$10.253,00;;;;0;0;0;0;0;0;0;0;0;0
d683fe001a6042286a172f5c64341fd4;03/08/2023;03/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$5.340,00;;;;0;0;0;0;0;0;0;0;0;0
ada82571d9a812b75c847753330e49db;03/08/2023;03/08/2023;Operacao Especial;Crimes de Corrupção                                                                                                             ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;3;R$334.393,00;;R$325.493,00;R$702.185,00;2;2;2;0;0;0;0;0;0;0
b4dd56974416f81c5048d36199d07439;03/08/2023;03/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;SE;SR/PF/SE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e124813d86b2a9ca8a31fb8a1d8e4ffc;04/08/2023;03/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
8f0a0c130fbe5b768b33f5569f2d1003;04/08/2023;03/08/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f4893c0c471365ec6b19eff5b107b3fa;11/03/2021;02/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;SC;DPF/CCM/SC                                                      ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
74d09f2bbaa1bbd0ee7ee8bfb8752fd4;05/06/2023;02/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;SE;SR/PF/SE                                                        ;Nao;                                                                                                                                ;1;1;0;1;;;;;0;0;0;0;0;0;0;0;0;0
13898de81f9e6db3bc576a4e6c75d6bd;11/07/2023;02/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
a8f7c856621528495ede5f2d6c137662;21/07/2023;02/08/2023;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;SP;DPF/STS/SP                                                      ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
18fc025655b4d75b400e658e071ae574;26/07/2023;02/08/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;BA;DPF/JZO/BA                                                      ;Nao;                                                                                                                                ;0;0;0;3;;;;;0;0;0;0;0;0;0;0;0;0
eda466057e6da284e858b29e00cd6784;02/08/2023;02/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
262604eb4d6d77681c1460791a47c3c8;02/08/2023;02/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
fd6ff4e701e473676060d54a773e71b5;02/08/2023;02/08/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
22f37fa78c1cccc1951894ad4a0c1606;02/08/2023;02/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
fd5eb0b16b3e97c0810f2837b64a93c7;02/08/2023;02/08/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;SP;DPF/AQA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
dd34286490edaaa9c5dae6f7c823ece3;02/08/2023;02/08/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$15.400,00;;;;0;0;0;0;0;0;0;0;0;0
2f85129a5c6ce913990da273d6c990b2;02/08/2023;02/08/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
70fd3db70cb0d20b80e38165357b369a;02/08/2023;02/08/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$5.212,00;;;;0;0;0;0;0;0;0;0;0;0
