Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
192c366071caed9b97828b8dc5fe646c;30/03/2023;30/03/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;DPF/VLA/RO                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
46b4ca447b180b94d732508f61f51be2;30/03/2023;30/03/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;DPF/VLA/RO                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$580,00;;;;0;0;0;0;0;0;0;0;0;0
a951bc39a1c4fe5bd50def83783f4139;30/03/2023;30/03/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ed5945db02cb6af9bdb70c14150bde34;30/03/2023;30/03/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9f909c678cb020d18b9ab12a985d3379;30/03/2023;30/03/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3b7e7618d41c907fb95f63fb394545ae;30/03/2023;30/03/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RO;DPF/JPN/RO                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b1c3b4065279532aacbdb2ca10b3e8d3;30/03/2023;30/03/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a4375564b7d273de3d8c04ad724d6c1c;30/03/2023;30/03/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;DPF/JPN/RO                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4cf8ac74cb57d3c309449ff2e7c9611f;30/03/2023;30/03/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
68e52e98a937bdeaf38833e96c0c6780;30/03/2023;30/03/2023;Operacao de Apoio;Crimes Financeiros                                                                                                              ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
bb7d3a72748d611cb54c1ef75828a46a;31/03/2023;30/03/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RJ;DPF/GOY/RJ                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$4.000,00;;;;0;0;0;0;0;0;0;0;0;0
d1a7c6924159054d0e339e8a746b7f70;28/07/2020;29/03/2023;Operacao Especial;Crimes de Corrupção                                                                                                             ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;2;R$1.000,00;;;;0;0;0;0;0;0;0;0;0;0
32c594ea3e50cc8b53859fa2819da908;29/04/2021;29/03/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;RS;DPF/PFO/RS                                                      ;Nao;                                                                                                                                ;0;0;0;4;R$50.568,00;;;;0;0;0;0;0;0;0;0;0;0
c7b02e810209a4dab1cccf8e062ccaec;05/07/2021;29/03/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;DPF/PCA/SP                                                      ;Nao;                                                                                                                                ;1;0;0;8;;;;;0;0;0;0;0;0;0;0;0;0
a79494ee8425909e7d40996a4a26e0ca;30/05/2022;29/03/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;SP;DPF/STS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
f36d6ebf8bb10a0e2ebb020aa9fb3c97;07/06/2022;29/03/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
66eb5fae04f5f4c29d5637a7ff6177ef;08/02/2023;29/03/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;PB;SR/PF/PB                                                        ;Nao;Bolívia                                                                                                                         ;0;2;0;18;R$32.275,00;;;;0;0;0;0;0;0;0;0;0;0
dbdce683cf6ad302a65d631a16eb9e9c;15/02/2023;29/03/2023;Operacao Comum   ;Crimes Previdenciários                                                                                                          ;BA;DPF/BRA/BA                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
f235433df651f98a600ada0d40e1f54c;16/02/2023;29/03/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
da2ea6c8a6c7743436827721683aea61;27/02/2023;29/03/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
813e30772f2fd2345a3c597a04b8dfab;07/03/2023;29/03/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;AL;NIP/SR/PF/AL                                                    ;Nao;                                                                                                                                ;0;0;0;5;;;;;0;0;0;0;0;0;0;0;0;0
01f4982a53f75f03d895f5350a29e7ad;09/03/2023;29/03/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;1;R$1.439,00;;;;0;0;0;0;0;0;0;0;0;0
2af252e1a41f3f9c9e8eb04a8a9f9712;29/03/2023;29/03/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MT;DPF/SIC/MT                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
dd05a2a9c1bb013c47ee17e586f7282e;29/03/2023;29/03/2023;Operacao de Apoio;Crimes de Ódio e Pornografia Infantil                                                                                           ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9fb50ea15570a07d54c5785a66cfa78d;29/03/2023;29/03/2023;Operacao de Apoio;Crimes de Ódio e Pornografia Infantil                                                                                           ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
dabc75b43b4610be155fe43140085732;29/03/2023;29/03/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;BA;DPF/VDC/BA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
77265183b141be78bab5487b9403ad84;29/03/2023;29/03/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;BA;DPF/VDC/BA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
55bb5123744ed940aed9f0896f41bcc1;29/03/2023;29/03/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/MGA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$2.888.611,00;;;;0;0;0;0;0;0;0;0;0;0
