Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
9495933219dcbd27429de27bfb2929b4;02/08/2023;30/09/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$589.669,76;;;R$538.922,76;0;0;0;0;0;0;0;0;0;0
f664d0382d92a10aa59ed88f176436de;30/09/2023;30/09/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$808,00;;;;0;0;0;0;0;0;0;0;0;0
e9052bcdd5b517edd8f72ec045deb1a4;30/09/2023;30/09/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
39cac52d2c3c3bf8484cce9c15493ab9;30/09/2023;30/09/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RO;SR/PF/RO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0b7675ca15ff84804baf1256163db5eb;30/09/2023;30/09/2023;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;MT;DPF/ROO/MT                                                      ;Nao;                                                                                                                                ;0;1;0;0;R$407.248,00;;;;0;0;0;0;0;0;0;0;0;0
24148ff30dfdd9f1348bc878a740d3b7;30/09/2023;30/09/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0e1519b6efd2325779a5242948a1dfd4;30/09/2023;30/09/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$2.443,04;;;;0;0;0;0;0;0;0;0;0;0
605fc378420b513601c3c2a56bfaaf01;30/09/2023;30/09/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2933e5d71d53f3cd954e23a6880b502b;30/09/2023;30/09/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
78794cd9e11bb9a33979cd4357120de6;30/09/2023;30/09/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
